timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
1 11 12 0.3999999999999999 1.1102230246251565E-16
2 11 12 0.17320996683126638 0.22679003316873364
3 11 12 0.3203232178042258 0.07967678219577423
