timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
4 1 7 0.2888922649732252 0.11110773502677485
5 1 7 0.261934267330082 0.138065732669918
6 1 7 0.28944478814337754 0.11055521185662248
7 1 7 0.2908498769992146 0.10915012300078542
9 1 2 0.32380213229890736 0.07619786770109266
14 1 10 0.3759645604955228 0.02403543950447723
