pedestrianId simTime groupId-PID5
1 0.4 0
2 0.4 0
3 0.4 0
4 0.4 0
5 0.4 0
6 0.4 0
7 0.4 0
8 0.4 0
9 0.4 0
10 0.4 0
11 0.4 1
12 0.4 1
13 0.4 1
14 0.4 1
15 0.4 1
16 0.4 1
17 0.4 1
18 0.4 1
19 0.4 1
20 0.4 1
21 0.4 1
22 0.4 1
23 0.4 1
24 0.4 1
25 0.4 1
26 0.4 1
27 0.4 1
28 0.4 1
29 0.4 1
30 0.4 1
31 0.4 1
32 0.4 1
33 0.4 1
34 0.4 1
35 0.4 1
36 0.4 1
37 0.4 1
38 0.4 1
39 0.4 1
40 0.4 1
41 0.4 1
42 0.4 1
43 0.4 1
44 0.4 1
45 0.4 1
46 0.4 1
47 0.4 1
48 0.4 1
49 0.4 1
50 0.4 1
51 0.4 1
52 0.4 1
53 0.4 1
54 0.4 1
55 0.4 1
56 0.4 1
57 0.4 1
58 0.4 1
59 0.4 1
60 0.4 1
61 0.4 1
62 0.4 1
63 0.4 1
64 0.4 1
65 0.4 1
66 0.4 1
67 0.4 1
68 0.4 1
69 0.4 1
70 0.4 1
71 0.4 1
72 0.4 1
73 0.4 1
74 0.4 1
75 0.4 1
76 0.4 1
77 0.4 1
78 0.4 1
79 0.4 1
80 0.4 1
81 0.4 1
82 0.4 1
83 0.4 1
84 0.4 1
85 0.4 1
86 0.4 1
87 0.4 1
88 0.4 1
89 0.4 1
90 0.4 1
91 0.4 1
92 0.4 1
93 0.4 1
94 0.4 1
95 0.4 1
96 0.4 1
97 0.4 1
98 0.4 1
99 0.4 1
100 0.4 1
71 0.8 1
3 0.9 0
6 0.9 0
7 0.9 0
13 0.9 1
17 0.9 1
22 0.9 1
28 0.9 1
30 0.9 1
31 0.9 1
34 0.9 1
37 0.9 1
38 0.9 1
41 0.9 1
42 0.9 1
43 0.9 1
44 0.9 1
45 0.9 1
46 0.9 1
51 0.9 1
53 0.9 1
61 0.9 1
64 0.9 1
65 0.9 1
67 0.9 1
69 0.9 1
70 0.9 1
72 0.9 1
73 0.9 1
76 0.9 1
77 0.9 1
78 0.9 1
83 0.9 1
95 0.9 1
97 0.9 1
99 0.9 1
1 1.0 0
4 1.0 0
5 1.0 0
9 1.0 0
10 1.0 0
11 1.0 1
12 1.0 1
14 1.0 1
16 1.0 1
19 1.0 1
21 1.0 1
23 1.0 1
24 1.0 1
29 1.0 1
33 1.0 1
35 1.0 1
39 1.0 1
47 1.0 1
48 1.0 1
50 1.0 1
52 1.0 1
54 1.0 1
57 1.0 1
58 1.0 1
59 1.0 1
60 1.0 1
62 1.0 1
63 1.0 1
66 1.0 1
74 1.0 1
80 1.0 1
84 1.0 1
85 1.0 1
86 1.0 1
87 1.0 1
90 1.0 1
92 1.0 1
93 1.0 1
96 1.0 1
98 1.0 1
100 1.0 1
2 1.1 0
8 1.1 0
15 1.1 1
18 1.1 1
25 1.1 1
26 1.1 1
32 1.1 1
36 1.1 1
55 1.1 1
68 1.1 1
75 1.1 1
79 1.1 1
81 1.1 1
82 1.1 1
88 1.1 1
89 1.1 1
91 1.1 1
94 1.1 1
27 1.2 1
40 1.2 1
20 1.3 1
56 1.3 1
69 1.3 1
71 1.3 1
77 1.3 1
6 1.4 0
7 1.4 0
17 1.4 1
22 1.4 1
30 1.4 1
31 1.4 1
34 1.4 1
37 1.4 1
38 1.4 1
41 1.4 1
43 1.4 1
45 1.4 1
46 1.4 1
49 1.4 1
51 1.4 1
61 1.4 1
64 1.4 1
65 1.4 1
67 1.4 1
73 1.4 1
83 1.4 1
97 1.4 1
3 1.5 0
4 1.5 0
5 1.5 0
10 1.5 0
13 1.5 1
14 1.5 1
19 1.5 1
21 1.5 1
28 1.5 1
35 1.5 1
42 1.5 1
44 1.5 1
47 1.5 1
48 1.5 1
53 1.5 1
57 1.5 1
58 1.5 1
59 1.5 1
66 1.5 1
70 1.5 1
72 1.5 1
74 1.5 1
76 1.5 1
78 1.5 1
90 1.5 1
93 1.5 1
95 1.5 1
96 1.5 1
98 1.5 1
99 1.5 1
100 1.5 1
1 1.6 0
9 1.6 0
11 1.6 1
12 1.6 1
16 1.6 1
24 1.6 1
29 1.6 1
39 1.6 1
50 1.6 1
60 1.6 1
80 1.6 1
84 1.6 1
85 1.6 1
86 1.6 1
87 1.6 1
92 1.6 1
2 1.7 0
23 1.7 1
25 1.7 1
33 1.7 1
52 1.7 1
54 1.7 1
55 1.7 1
62 1.7 1
63 1.7 1
71 1.7 1
81 1.7 1
82 1.7 1
94 1.7 1
18 1.8 1
26 1.8 1
31 1.8 1
36 1.8 1
51 1.8 1
68 1.8 1
69 1.8 1
77 1.8 1
88 1.8 1
89 1.8 1
97 1.8 1
6 1.9 0
7 1.9 0
8 1.9 0
15 1.9 1
17 1.9 1
22 1.9 1
30 1.9 1
32 1.9 1
34 1.9 1
37 1.9 1
38 1.9 1
40 1.9 1
41 1.9 1
43 1.9 1
45 1.9 1
46 1.9 1
61 1.9 1
64 1.9 1
65 1.9 1
67 1.9 1
73 1.9 1
75 1.9 1
79 1.9 1
83 1.9 1
91 1.9 1
3 2.0 0
13 2.0 1
27 2.0 1
28 2.0 1
42 2.0 1
44 2.0 1
53 2.0 1
70 2.0 1
72 2.0 1
76 2.0 1
78 2.0 1
95 2.0 1
99 2.0 1
4 2.1 0
5 2.1 0
10 2.1 0
12 2.1 1
14 2.1 1
19 2.1 1
21 2.1 1
35 2.1 1
39 2.1 1
47 2.1 1
48 2.1 1
50 2.1 1
57 2.1 1
58 2.1 1
59 2.1 1
66 2.1 1
74 2.1 1
86 2.1 1
90 2.1 1
93 2.1 1
96 2.1 1
98 2.1 1
100 2.1 1
1 2.2 0
9 2.2 0
11 2.2 1
16 2.2 1
20 2.2 1
24 2.2 1
29 2.2 1
56 2.2 1
60 2.2 1
71 2.2 1
80 2.2 1
84 2.2 1
85 2.2 1
87 2.2 1
92 2.2 1
23 2.3 1
31 2.3 1
33 2.3 1
49 2.3 1
51 2.3 1
52 2.3 1
54 2.3 1
62 2.3 1
63 2.3 1
69 2.3 1
77 2.3 1
83 2.3 1
97 2.3 1
2 2.4 0
6 2.4 0
7 2.4 0
25 2.4 1
26 2.4 1
30 2.4 1
34 2.4 1
37 2.4 1
38 2.4 1
41 2.4 1
43 2.4 1
45 2.4 0
46 2.4 1
55 2.4 1
61 2.4 1
64 2.4 1
65 2.4 1
67 2.4 1
73 2.4 1
81 2.4 1
82 2.4 1
88 2.4 1
94 2.4 1
3 2.5 0
13 2.5 1
17 2.5 1
22 2.5 1
36 2.5 1
44 2.5 1
72 2.5 1
76 2.5 1
89 2.5 1
95 2.5 1
5 2.6 0
8 2.6 0
10 2.6 0
15 2.6 1
18 2.6 1
21 2.6 1
28 2.6 1
32 2.6 1
35 2.6 1
42 2.6 1
48 2.6 1
53 2.6 1
59 2.6 1
66 2.6 1
68 2.6 1
70 2.6 1
71 2.6 1
75 2.6 1
78 2.6 1
79 2.6 1
91 2.6 1
93 2.6 1
96 2.6 1
99 2.6 1
4 2.7 0
12 2.7 1
14 2.7 1
16 2.7 1
19 2.7 1
39 2.7 1
40 2.7 1
47 2.7 1
50 2.7 1
57 2.7 1
58 2.7 1
74 2.7 1
77 2.7 1
86 2.7 1
87 2.7 1
90 2.7 1
98 2.7 1
100 2.7 1
1 2.8 0
9 2.8 0
11 2.8 1
24 2.8 1
27 2.8 1
29 2.8 1
31 2.8 1
51 2.8 1
60 2.8 1
69 2.8 1
73 2.8 1
80 2.8 1
83 2.8 1
84 2.8 1
92 2.8 1
97 2.8 1
7 2.9 0
23 2.9 1
30 2.9 1
37 2.9 1
38 2.9 1
41 2.9 1
43 2.9 1
45 2.9 0
46 2.9 1
61 2.9 1
62 2.9 1
64 2.9 1
65 2.9 1
85 2.9 1
3 3.0 0
6 3.0 0
17 3.0 1
22 3.0 1
33 3.0 1
34 3.0 1
52 3.0 1
54 3.0 1
55 3.0 1
56 3.0 1
63 3.0 1
67 3.0 1
72 3.0 1
94 3.0 1
2 3.1 0
13 3.1 1
25 3.1 1
26 3.1 1
28 3.1 1
42 3.1 1
44 3.1 1
53 3.1 1
70 3.1 1
71 3.1 1
76 3.1 1
78 3.1 1
81 3.1 1
82 3.1 1
88 3.1 1
95 3.1 1
99 3.1 1
5 3.2 0
10 3.2 0
19 3.2 1
20 3.2 1
21 3.2 1
35 3.2 1
36 3.2 1
48 3.2 1
57 3.2 1
59 3.2 1
66 3.2 1
69 3.2 1
74 3.2 1
77 3.2 1
89 3.2 1
90 3.2 1
93 3.2 1
96 3.2 1
4 3.3 0
12 3.3 1
14 3.3 1
15 3.3 1
16 3.3 1
18 3.3 1
31 3.3 1
32 3.3 1
39 3.3 1
47 3.3 1
49 3.3 1
50 3.3 1
51 3.3 1
58 3.3 1
60 3.3 1
68 3.3 1
73 3.3 1
79 3.3 1
83 3.3 1
86 3.3 1
87 3.3 1
91 3.3 1
97 3.3 1
98 3.3 1
100 3.3 1
1 3.4 0
7 3.4 0
8 3.4 0
11 3.4 1
24 3.4 1
29 3.4 1
30 3.4 1
37 3.4 1
38 3.4 1
40 3.4 1
41 3.4 1
43 3.4 1
45 3.4 0
46 3.4 1
61 3.4 1
64 3.4 1
65 3.4 1
75 3.4 1
80 3.4 1
84 3.4 1
92 3.4 1
6 3.5 0
9 3.5 0
17 3.5 1
22 3.5 1
34 3.5 1
62 3.5 1
67 3.5 1
71 3.5 1
85 3.5 1
3 3.6 0
13 3.6 1
23 3.6 1
27 3.6 1
33 3.6 1
42 3.6 1
44 3.6 1
52 3.6 1
54 3.6 1
63 3.6 1
72 3.6 1
76 3.6 1
78 3.6 1
95 3.6 1
2 3.7 0
5 3.7 0
10 3.7 0
21 3.7 1
28 3.7 1
51 3.7 1
53 3.7 1
55 3.7 1
59 3.7 1
69 3.7 1
70 3.7 1
77 3.7 1
81 3.7 1
93 3.7 1
94 3.7 1
96 3.7 1
99 3.7 1
4 3.8 0
14 3.8 1
19 3.8 1
25 3.8 1
26 3.8 1
31 3.8 1
35 3.8 1
47 3.8 1
48 3.8 1
57 3.8 1
58 3.8 1
66 3.8 1
73 3.8 1
74 3.8 1
82 3.8 1
83 3.8 1
88 3.8 1
90 3.8 1
97 3.8 1
98 3.8 1
100 3.8 1
7 3.9 0
11 3.9 1
12 3.9 1
16 3.9 1
30 3.9 1
36 3.9 1
37 3.9 1
38 3.9 1
39 3.9 1
41 3.9 1
43 3.9 1
45 3.9 0
46 3.9 1
50 3.9 1
56 3.9 1
60 3.9 1
61 3.9 1
64 3.9 1
65 3.9 1
86 3.9 1
87 3.9 1
89 3.9 1
6 4.0 0
17 4.0 1
18 4.0 1
22 4.0 1
24 4.0 1
29 4.0 1
34 4.0 1
67 4.0 1
68 4.0 1
71 4.0 1
79 4.0 1
80 4.0 1
84 4.0 1
92 4.0 1
1 4.1 0
3 4.1 0
8 4.1 0
9 4.1 0
13 4.1 1
15 4.1 1
20 4.1 1
32 4.1 1
44 4.1 1
72 4.1 1
75 4.1 1
77 4.1 1
85 4.1 1
91 4.1 1
23 4.2 1
28 4.2 1
31 4.2 1
40 4.2 1
42 4.2 1
51 4.2 1
53 4.2 1
62 4.2 1
63 4.2 1
69 4.2 1
70 4.2 1
76 4.2 1
78 4.2 1
95 4.2 1
97 4.2 1
99 4.2 1
5 4.3 0
10 4.3 0
19 4.3 1
21 4.3 1
33 4.3 1
35 4.3 1
