pedestrianId simTime groupId-PID5
6 17.3 1
7 17.3 1
14 17.3 1
11 17.4 1
12 17.4 1
16 17.4 1
17 17.5 1
1 17.6 0
2 17.6 0
3 17.6 0
10 17.6 1
20 17.6 1
4 17.7 0
5 17.7 0
8 17.7 1
9 17.7 1
15 17.7 1
18 17.7 1
19 17.7 1
21 17.7 0
22 17.7 1
23 17.7 1
13 17.8 1
24 17.8 1
6 17.9 1
7 17.9 1
14 17.9 1
12 18.0 1
16 18.0 1
17 18.0 1
1 18.1 0
2 18.1 0
10 18.1 1
11 18.1 1
3 18.2 0
4 18.2 0
8 18.2 1
15 18.2 1
19 18.2 1
20 18.2 1
9 18.3 1
13 18.3 1
18 18.3 1
21 18.3 0
22 18.3 1
23 18.3 1
5 18.4 0
24 18.4 1
12 18.5 1
14 18.5 1
1 18.6 0
6 18.6 1
7 18.6 1
16 18.6 1
17 18.6 1
2 18.7 0
4 18.7 0
8 18.7 1
10 18.7 1
11 18.7 1
19 18.7 1
20 18.7 1
3 18.8 0
15 18.8 1
9 18.9 1
13 18.9 1
18 18.9 1
21 18.9 0
22 18.9 1
5 19.0 0
23 19.0 1
24 19.0 1
1 19.1 0
12 19.1 1
17 19.1 1
2 19.2 0
6 19.2 1
7 19.2 1
8 19.2 1
10 19.2 1
14 19.2 1
16 19.2 1
19 19.2 1
20 19.2 1
4 19.3 0
15 19.3 1
3 19.4 0
11 19.4 1
13 19.4 1
18 19.4 1
9 19.5 1
21 19.5 0
22 19.5 1
1 19.6 0
23 19.6 1
24 19.6 1
5 19.7 0
8 19.7 1
10 19.7 1
12 19.7 1
17 19.7 1
19 19.7 1
2 19.8 0
4 19.8 0
6 19.8 1
7 19.8 1
14 19.8 1
15 19.8 1
16 19.8 1
20 19.8 1
3 20.0 0
13 20.0 1
18 20.0 1
22 20.0 1
1 20.1 0
9 20.1 1
11 20.1 1
21 20.1 0
24 20.1 1
8 20.2 1
12 20.2 1
17 20.2 1
19 20.2 1
4 20.3 0
10 20.3 1
16 20.3 1
20 20.3 1
23 20.3 1
2 20.4 0
5 20.4 0
6 20.4 1
14 20.4 1
15 20.4 1
7 20.5 1
13 20.5 1
1 20.6 0
18 20.6 1
22 20.6 1
3 20.7 0
8 20.7 1
9 20.7 1
24 20.7 1
10 20.8 1
11 20.8 1
12 20.8 1
17 20.8 1
19 20.8 1
20 20.8 1
21 20.8 0
2 20.9 0
4 20.9 0
15 20.9 1
16 20.9 1
23 20.9 1
5 21.0 0
13 21.0 1
14 21.0 1
6 21.1 1
7 21.1 1
1 21.2 0
8 21.2 1
18 21.2 1
22 21.2 1
3 21.3 0
9 21.3 1
10 21.3 1
17 21.3 1
19 21.3 1
24 21.3 1
4 21.4 0
11 21.4 1
12 21.4 1
20 21.4 1
21 21.4 0
2 21.5 0
15 21.5 1
16 21.5 1
23 21.5 1
13 21.6 1
1 21.7 0
5 21.7 0
6 21.7 1
8 21.7 1
14 21.7 1
7 21.8 1
18 21.8 1
19 21.8 1
22 21.8 1
3 21.9 0
9 21.9 1
10 21.9 1
12 21.9 1
17 21.9 1
20 21.9 1
24 21.9 1
2 22.0 0
4 22.0 0
15 22.0 1
21 22.0 0
11 22.1 1
13 22.1 1
16 22.1 1
1 22.2 0
8 22.2 1
23 22.2 1
5 22.3 0
6 22.3 1
14 22.3 1
18 22.3 1
19 22.3 1
7 22.4 1
10 22.4 1
17 22.4 1
22 22.4 1
3 22.5 0
4 22.5 0
9 22.5 1
12 22.5 1
15 22.5 1
20 22.5 1
24 22.5 1
2 22.6 0
21 22.6 0
1 22.7 0
8 22.7 1
13 22.7 1
16 22.7 1
11 22.8 1
19 22.8 1
23 22.8 1
14 22.9 1
18 22.9 1
22 22.9 1
4 23.0 0
5 23.0 0
6 23.0 1
10 23.0 1
17 23.0 1
20 23.0 1
24 23.0 1
2 23.1 0
3 23.1 0
7 23.1 1
8 23.1 1
9 23.1 1
12 23.1 1
15 23.1 1
1 23.2 0
13 23.2 1
21 23.2 0
16 23.3 1
19 23.3 1
10 23.5 1
11 23.5 1
14 23.5 1
17 23.5 1
18 23.5 1
20 23.5 1
22 23.5 1
23 23.5 1
4 23.6 0
6 23.6 1
8 23.6 1
12 23.6 1
15 23.6 1
24 23.6 1
1 23.7 0
2 23.7 0
3 23.7 0
5 23.7 0
7 23.7 1
9 23.7 1
13 23.8 1
19 23.8 1
21 23.8 0
16 23.9 1
10 24.0 1
4 24.1 0
8 24.1 1
15 24.1 1
17 24.1 1
18 24.1 1
20 24.1 1
22 24.1 1
23 24.1 1
1 24.2 0
2 24.2 0
6 24.2 1
11 24.2 1
12 24.2 1
14 24.2 1
24 24.2 1
3 24.3 0
5 24.3 0
9 24.3 1
13 24.3 1
19 24.3 1
7 24.4 1
16 24.5 1
21 24.5 0
8 24.6 1
10 24.6 1
17 24.6 1
18 24.6 1
20 24.6 1
1 24.7 0
4 24.7 0
15 24.7 1
22 24.7 1
23 24.7 1
2 24.8 0
6 24.8 1
11 24.8 1
12 24.8 1
13 24.8 1
14 24.8 1
19 24.8 1
24 24.8 1
3 24.9 0
9 24.9 1
5 25.0 0
7 25.0 1
16 25.0 1
8 25.1 1
10 25.1 1
21 25.1 0
1 25.2 0
4 25.2 0
15 25.2 1
17 25.2 1
18 25.2 1
20 25.2 1
22 25.2 1
2 25.3 0
12 25.3 1
19 25.3 1
13 25.4 1
14 25.4 1
23 25.4 1
24 25.4 1
6 25.5 1
9 25.5 1
11 25.5 1
3 25.6 0
8 25.6 1
10 25.6 1
16 25.6 1
1 25.7 0
4 25.7 0
5 25.7 0
7 25.7 1
17 25.7 1
20 25.7 1
21 25.7 0
15 25.8 1
18 25.8 1
19 25.8 1
22 25.8 1
2 25.9 0
12 25.9 1
13 25.9 1
24 25.9 1
14 26.0 1
23 26.0 1
6 26.1 1
8 26.1 1
9 26.1 1
1 26.2 0
3 26.2 0
10 26.2 1
11 26.2 1
16 26.2 1
20 26.2 1
4 26.3 0
5 26.3 0
7 26.3 1
15 26.3 1
17 26.3 1
21 26.3 0
2 26.4 0
18 26.4 1
19 26.4 1
22 26.4 1
12 26.5 1
13 26.5 1
24 26.5 1
8 26.6 1
1 26.7 0
6 26.7 1
9 26.7 1
10 26.7 1
14 26.7 1
23 26.7 1
3 26.8 0
4 26.8 0
15 26.8 1
16 26.8 1
17 26.8 1
20 26.8 1
11 26.9 1
18 26.9 1
19 26.9 1
21 26.9 0
2 27.0 0
5 27.0 0
7 27.0 1
12 27.0 1
13 27.0 1
22 27.0 1
8 27.1 1
24 27.1 1
1 27.2 0
6 27.3 1
9 27.3 1
10 27.3 1
14 27.3 1
20 27.3 1
23 27.3 1
3 27.4 0
4 27.4 0
15 27.4 1
16 27.4 1
17 27.4 1
19 27.4 1
18 27.5 1
21 27.5 0
2 27.6 0
7 27.6 1
8 27.6 1
11 27.6 1
12 27.6 1
13 27.6 1
22 27.6 1
1 27.7 0
5 27.7 0
24 27.7 1
10 27.8 1
20 27.8 1
4 27.9 0
9 27.9 1
14 27.9 1
15 27.9 1
17 27.9 1
19 27.9 1
23 27.9 1
3 28.0 0
6 28.0 1
16 28.0 1
2 28.1 0
8 28.1 1
13 28.1 1
18 28.1 1
22 28.1 1
1 28.2 0
11 28.2 1
12 28.2 1
21 28.2 0
5 28.3 0
7 28.3 1
10 28.3 1
24 28.3 1
4 28.4 0
19 28.4 1
20 28.4 1
9 28.5 1
14 28.5 1
15 28.5 1
17 28.5 1
3 28.6 0
6 28.6 1
8 28.6 1
13 28.6 1
16 28.6 1
23 28.6 1
1 28.7 0
2 28.7 0
12 28.7 1
18 28.7 1
22 28.7 1
21 28.8 0
24 28.8 1
7 28.9 1
10 28.9 1
11 28.9 1
19 28.9 1
20 28.9 1
4 29.0 0
5 29.0 0
15 29.0 1
17 29.0 1
8 29.1 1
9 29.1 1
2 29.2 0
3 29.2 0
6 29.2 1
13 29.2 1
14 29.2 1
16 29.2 1
23 29.2 1
1 29.3 0
12 29.3 1
18 29.3 1
22 29.3 1
10 29.4 1
19 29.4 1
21 29.4 0
24 29.4 1
4 29.5 0
15 29.5 1
20 29.5 1
7 29.6 1
8 29.6 1
11 29.6 1
17 29.6 1
5 29.7 0
9 29.7 1
13 29.7 1
16 29.7 1
1 29.8 0
2 29.8 0
6 29.8 1
14 29.8 1
18 29.8 1
3 29.9 0
10 29.9 1
12 29.9 1
19 29.9 1
22 29.9 1
23 29.9 1
20 30.0 1
21 30.0 0
24 30.0 1
4 30.1 0
8 30.1 1
15 30.1 1
17 30.1 1
7 30.2 1
1 30.3 0
2 30.3 0
5 30.3 0
9 30.3 1
11 30.3 1
13 30.3 1
16 30.3 1
12 30.4 1
14 30.4 1
18 30.4 1
19 30.4 1
22 30.4 1
3 30.5 0
6 30.5 1
10 30.5 1
20 30.5 1
23 30.5 1
4 30.6 0
8 30.6 1
15 30.6 1
21 30.6 0
24 30.6 1
17 30.7 1
1 30.8 0
13 30.8 1
2 30.9 0
7 30.9 1
9 30.9 1
16 30.9 1
19 30.9 1
5 31.0 0
10 31.0 1
11 31.0 1
12 31.0 1
14 31.0 1
18 31.0 1
22 31.0 1
3 31.1 0
4 31.1 0
6 31.1 1
8 31.1 1
20 31.1 1
23 31.1 1
15 31.2 1
17 31.2 1
21 31.2 0
24 31.2 1
1 31.3 0
2 31.4 0
13 31.4 1
19 31.4 1
7 31.5 1
9 31.5 1
10 31.5 1
16 31.5 1
8 31.6 1
11 31.6 1
12 31.6 1
18 31.6 1
20 31.6 1
22 31.6 1
3 31.7 0
4 31.7 0
5 31.7 0
6 31.7 1
14 31.7 1
15 31.7 1
24 31.7 1
1 31.8 0
17 31.8 1
23 31.8 1
13 31.9 1
21 31.9 0
2 32.0 0
8 32.0 1
19 32.0 1
9 32.1 1
10 32.1 1
12 32.1 1
16 32.1 1
18 32.1 1
20 32.1 1
4 32.2 0
7 32.2 1
15 32.2 1
22 32.2 1
1 32.3 0
3 32.3 0
5 32.3 0
6 32.3 1
11 32.3 1
14 32.3 1
17 32.3 1
24 32.3 1
13 32.4 1
23 32.4 1
2 32.5 0
8 32.5 1
19 32.5 1
21 32.5 0
10 32.6 1
9 32.7 1
12 32.7 1
16 32.7 1
18 32.7 1
20 32.7 1
1 32.8 0
4 32.8 0
7 32.8 1
15 32.8 1
22 32.8 1
3 32.9 0
14 32.9 1
17 32.9 1
24 32.9 1
5 33.0 0
6 33.0 1
8 33.0 1
11 33.0 1
13 33.0 1
19 33.0 1
2 33.1 0
21 33.1 0
23 33.1 1
10 33.2 1
20 33.2 1
1 33.3 0
4 33.3 0
9 33.3 1
12 33.3 1
15 33.3 1
16 33.3 1
18 33.3 1
22 33.3 1
17 33.4 1
3 33.5 0
7 33.5 1
8 33.5 1
13 33.5 1
14 33.5 1
19 33.5 1
24 33.5 1
6 33.6 1
2 33.7 0
5 33.7 0
10 33.7 1
11 33.7 1
21 33.7 0
23 33.7 1
1 33.8 0
4 33.8 0
12 33.8 1
16 33.8 1
20 33.8 1
9 33.9 1
15 33.9 1
18 33.9 1
22 33.9 1
8 34.0 1
17 34.0 1
19 34.0 1
7 34.1 1
13 34.1 1
24 34.1 1
2 34.2 0
3 34.2 0
6 34.2 1
10 34.2 1
14 34.2 1
1 34.3 0
5 34.3 0
20 34.3 1
21 34.3 0
23 34.3 1
4 34.4 0
11 34.4 1
12 34.4 1
15 34.4 1
16 34.4 1
18 34.4 1
8 34.5 1
9 34.5 1
17 34.5 1
19 34.5 1
22 34.5 1
13 34.6 1
24 34.6 1
1 34.8 0
2 34.8 0
3 34.8 0
7 34.8 1
10 34.8 1
14 34.8 1
20 34.8 1
4 34.9 0
6 34.9 1
15 34.9 1
5 35.0 0
8 35.0 1
11 35.0 1
12 35.0 1
16 35.0 1
18 35.0 1
19 35.0 1
21 35.0 0
23 35.0 1
9 35.1 1
17 35.1 1
22 35.1 1
13 35.2 1
24 35.2 1
1 35.3 0
2 35.3 0
10 35.3 1
3 35.4 0
4 35.4 0
7 35.4 1
14 35.4 1
20 35.4 1
6 35.5 1
8 35.5 1
12 35.5 1
15 35.5 1
19 35.5 1
5 35.6 0
16 35.6 1
17 35.6 1
18 35.6 1
21 35.6 0
22 35.6 1
23 35.6 1
9 35.7 1
11 35.7 1
13 35.7 1
1 35.8 0
10 35.8 1
24 35.8 1
2 35.9 0
20 35.9 1
3 36.0 0
4 36.0 0
8 36.0 1
14 36.0 1
15 36.0 1
19 36.0 1
6 36.1 1
7 36.1 1
12 36.1 1
13 36.2 1
16 36.2 1
17 36.2 1
18 36.2 1
21 36.2 0
22 36.2 1
1 36.3 0
5 36.3 0
9 36.3 1
23 36.3 1
2 36.4 0
10 36.4 1
11 36.4 1
24 36.4 1
4 36.5 0
8 36.5 1
19 36.5 1
20 36.5 1
3 36.6 0
15 36.6 1
6 36.7 1
7 36.7 1
12 36.7 1
14 36.7 1
17 36.7 1
1 36.8 0
13 36.8 1
16 36.8 1
18 36.8 1
21 36.8 0
22 36.8 1
9 36.9 1
10 36.9 1
23 36.9 1
2 37.0 0
5 37.0 0
8 37.0 1
19 37.0 1
20 37.0 1
24 37.0 1
4 37.1 0
11 37.1 1
15 37.1 1
3 37.2 0
12 37.2 1
13 37.3 1
14 37.3 1
17 37.3 1
18 37.3 1
1 37.4 0
6 37.4 1
7 37.4 1
16 37.4 1
21 37.4 0
22 37.4 1
2 37.5 0
8 37.5 1
9 37.5 1
10 37.5 1
19 37.5 1
20 37.5 1
23 37.5 1
24 37.5 1
4 37.6 0
5 37.6 0
15 37.6 1
11 37.7 1
3 37.8 0
12 37.8 1
17 37.8 1
1 37.9 0
13 37.9 1
14 37.9 1
18 37.9 1
6 38.0 1
7 38.0 1
8 38.0 1
10 38.0 1
16 38.0 1
21 38.0 0
22 38.0 1
2 38.1 0
4 38.1 0
9 38.1 1
19 38.1 1
20 38.1 1
24 38.1 1
15 38.2 1
23 38.2 1
5 38.3 0
1 38.4 0
3 38.4 0
11 38.4 1
12 38.4 1
13 38.4 1
17 38.4 1
8 38.5 1
10 38.5 1
14 38.5 1
16 38.5 1
18 38.5 1
22 38.5 1
2 38.6 0
6 38.6 1
7 38.6 1
19 38.6 1
20 38.6 1
4 38.7 0
9 38.7 1
15 38.7 1
21 38.7 0
24 38.7 1
23 38.8 1
1 38.9 0
12 38.9 1
17 38.9 1
5 39.0 0
8 39.0 1
13 39.0 1
3 39.1 0
10 39.1 1
11 39.1 1
16 39.1 1
18 39.1 1
19 39.1 1
20 39.1 1
22 39.1 1
2 39.2 0
4 39.2 0
6 39.2 1
14 39.2 1
7 39.3 1
9 39.3 1
15 39.3 1
21 39.3 0
24 39.3 1
1 39.4 0
8 39.5 1
12 39.5 1
13 39.5 1
17 39.5 1
23 39.5 1
5 39.6 0
10 39.6 1
18 39.6 1
19 39.6 1
3 39.7 0
16 39.7 1
20 39.7 1
22 39.7 1
2 39.8 0
4 39.8 0
11 39.8 1
14 39.8 1
15 39.8 1
1 39.9 0
6 39.9 1
7 39.9 1
9 39.9 1
21 39.9 0
24 39.9 1
8 40.0 1
13 40.0 1
17 40.0 1
10 40.1 1
12 40.1 1
19 40.1 1
23 40.1 1
18 40.2 1
20 40.2 1
2 40.3 0
3 40.3 0
4 40.3 0
5 40.3 0
15 40.3 1
16 40.3 1
22 40.3 1
1 40.4 0
14 40.4 1
24 40.4 1
6 40.5 1
8 40.5 1
9 40.5 1
11 40.5 1
21 40.5 0
7 40.6 1
12 40.6 1
13 40.6 1
17 40.6 1
19 40.6 1
10 40.7 1
23 40.7 1
4 40.8 0
18 40.8 1
20 40.8 1
22 40.8 1
1 40.9 0
2 40.9 0
3 40.9 0
8 40.9 1
15 40.9 1
16 40.9 1
5 41.0 0
14 41.0 1
24 41.0 1
6 41.1 1
9 41.1 1
11 41.1 1
13 41.1 1
17 41.1 1
19 41.1 1
21 41.1 0
7 41.2 1
10 41.2 1
12 41.2 1
20 41.3 1
1 41.4 0
2 41.4 0
4 41.4 0
8 41.4 1
15 41.4 1
18 41.4 1
22 41.4 1
23 41.4 1
3 41.5 0
16 41.5 1
5 41.6 0
19 41.6 1
24 41.6 1
6 41.7 1
9 41.7 1
13 41.7 1
14 41.7 1
17 41.7 1
21 41.7 0
10 41.8 1
11 41.8 1
12 41.8 1
20 41.8 1
1 41.9 0
4 41.9 0
7 41.9 1
8 41.9 1
